sentence_id;sentence;dataset
1435;The performance of the proposals is evaluated in simulations mimicking the imputation of missing values through nearest neighbor distance hotdeck method.;arxiv
1436;Object proposal technique with dense anchoring scheme for scene text detection were applied frequently to achieve high recall.;arxiv
1437;It results in the significant improvement in accuracy but waste of computational searching, regression and classification.;arxiv
1438;In this paper, we propose an anchor selection-based region proposal network (AS-RPN) using effective selected anchors instead of dense anchors to extract text proposals.;arxiv
1439;The center, scales, aspect ratios and orientations of anchors are learnable instead of fixing, which leads to high recall and greatly reduced numbers of anchors.;arxiv
1440;By replacing the anchor-based RPN in Faster RCNN, the AS-RPN-based Faster RCNN can achieve comparable performance with previous state-of-the-art text detecting approaches on standard benchmarks, including COCO-Text, ICDAR2013, ICDAR2015 and MSRA-TD500 when using single-scale and single model (ResNet50) testing only.;arxiv
1441;Given multiple source domains, domain generalization aims at learning a universal model that performs well on any unseen but related target domain.;arxiv
1442;In this work, we focus on the domain generalization scenario where domain shifts occur among class-conditional distributions of different domains.;arxiv
1443;Existing approaches are not sufficiently robust when the variation of conditional distributions given the same class is large.;arxiv
1444;In this work, we extend the concept of distributional robust optimization to solve the class-conditional domain generalization problem.;arxiv
1445;Our approach optimizes the worst-case performance of a classifier over class-conditional distributions within a Wasserstein ball centered around the barycenter of the source conditional distributions.;arxiv
1446;We also propose an iterative algorithm for learning the optimal radius of the Wasserstein balls automatically.;arxiv
1447;Experiments show that the proposed framework has better performance on unseen target domain than approaches without domain generalization.;arxiv
1448;Due to information asymmetry, finding optimal policies for Decentralized Partially Observable Markov Decision Processes (Dec-POMDPs) is hard with the complexity growing doubly exponentially in the horizon length.;arxiv
1449;The challenge increases greatly in the multi-agent reinforcement learning (MARL) setting where the transition probabilities, observation kernel, and reward function are unknown.;arxiv
1450;Here, we develop a general compression framework with approximate common and private state representations, based on which decentralized policies can be constructed.;arxiv
1451;We derive the optimality gap of executing dynamic programming (DP) with the approximate states in terms of the approximation error parameters and the remaining time steps.;arxiv
1452;When the compression is exact (no error), the resulting DP is equivalent to the one in existing work.;arxiv
1453;Our general framework generalizes a number of methods proposed in the literature.;arxiv
1454;"The results shed light on designing practically useful deep-MARL network structures under the ""centralized learning distributed execution"" scheme.";arxiv
1455;With an abundance of research papers in deep learning, reproducibility or adoption of the existing works becomes a challenge.;arxiv
1456;This is due to the lack of open source implementations provided by the authors.;arxiv
1457;Further, re-implementing research papers in a different library is a daunting task.;arxiv
