sentence_id;sentence;dataset
5932;Deployment of machine learning models in real high-risk settings (e.g. healthcare) often depends not only on the model's accuracy but also on its fairness, robustness, and interpretability.;arxiv
5933;Generalized Additive Models (GAMs) are a class of interpretable models with a long history of use in these high-risk domains, but they lack desirable features of deep learning such as differentiability and scalability.;arxiv
5934;In this work, we propose a neural GAM (NODE-GAM) and neural GA$^2$M (NODE-GA$^2$M) that scale well and perform better than other GAMs on large datasets, while remaining interpretable compared to other ensemble and deep learning models.;arxiv
5935;We demonstrate that our models find interesting patterns in the data.;arxiv
5936;Lastly, we show that we improve model accuracy via self-supervised pre-training, an improvement that is not possible for non-differentiable GAMs.;arxiv
5937;In convex optimization, the problem of finding near-stationary points has not been adequately studied yet, unlike other optimality measures such as the function value.;arxiv
5938;Even in the deterministic case, the optimal method (OGM-G, due to Kim and Fessler (2021)) has just been discovered recently.;arxiv
5939;In this work, we conduct a systematic study of algorithmic techniques for finding near-stationary points of convex finite-sums.;arxiv
5940;We put an emphasis on the simplicity and practicality of the new schemes, which could facilitate future work.;arxiv
5941;In knowledge distillation, since a single, omnipotent teacher network cannot solve all problems, multiple teacher-based knowledge distillations have been studied recently.;arxiv
5942;However, sometimes their improvements are not as good as expected because some immature teachers may transfer the false knowledge to the student.;arxiv
5943;In this paper, to overcome this limitation and take the efficacy of the multiple networks, we divide the multiple networks into teacher and student groups, respectively.;arxiv
5944;That is, the student group is a set of immature networks that require learning the teacher's knowledge, while the teacher group consists of the selected networks that have performed well.;arxiv
5945;Furthermore, according to our online role change strategy, the top-ranked networks in the student group are able to promote to the teacher group at every iteration and vice versa.;arxiv
5946;After training the teacher group using the error images of the student group to refine the teacher group's knowledge, we transfer the collective knowledge from the teacher group to the student group successfully.;arxiv
5947;We verify the superiority of the proposed method on CIFAR-10 and CIFAR-100, which achieves high performance.;arxiv
